date,treatment,tr,pot,pot_id,sensor_serial,soil_co2_ppm
2024-05-31,400 t/ha,400,D,400.D,2CF7F12032400171,6775.9
2024-06-01,400 t/ha,400,D,400.D,2CF7F12032400171,6349.9
2024-06-02,400 t/ha,400,D,400.D,2CF7F12032400171,6554.0
2024-06-03,400 t/ha,400,D,400.D,2CF7F12032400171,7156.6
2024-06-04,400 t/ha,400,D,400.D,2CF7F12032400171,7321.5
2022-08-06,Control,000,A,000.A,2CF7F12021000072,453.5
2022-08-07,Control,000,A,000.A,2CF7F12021000072,425.0
2022-08-08,Control,000,A,000.A,2CF7F12021000072,4292.2
2022-08-09,Control,000,A,000.A,2CF7F12021000072,6521.2
2022-08-10,Control,000,A,000.A,2CF7F12021000072,6448.4
2022-08-11,Control,000,A,000.A,2CF7F12021000072,7390.4
2022-08-12,Control,000,A,000.A,2CF7F12021000072,8903.7
2022-08-13,Control,000,A,000.A,2CF7F12021000072,7490.4
2022-08-14,Control,000,A,000.A,2CF7F12021000072,7244.3
2022-08-15,Control,000,A,000.A,2CF7F12021000072,7152.0
2022-08-16,Control,000,A,000.A,2CF7F12021000072,6848.3
2022-08-17,Control,000,A,000.A,2CF7F12021000072,6393.7
2022-08-18,Control,000,A,000.A,2CF7F12021000072,6562.8
2022-08-19,Control,000,A,000.A,2CF7F12021000072,6862.6
2022-08-20,Control,000,A,000.A,2CF7F12021000072,9739.1
2022-08-21,Control,000,A,000.A,2CF7F12021000072,10274.8
2022-08-22,Control,000,A,000.A,2CF7F12021000072,7888.4
2022-08-23,Control,000,A,000.A,2CF7F12021000072,6702.1
2022-08-24,Control,000,A,000.A,2CF7F12021000072,6402.9
2022-08-25,Control,000,A,000.A,2CF7F12021000072,6354.3
2022-08-26,Control,000,A,000.A,2CF7F12021000072,6002.5
2022-08-27,Control,000,A,000.A,2CF7F12021000072,10550.5
2022-08-28,Control,000,A,000.A,2CF7F12021000072,17117.0
2022-08-29,Control,000,A,000.A,2CF7F12021000072,12415.2
2022-08-30,Control,000,A,000.A,2CF7F12021000072,6807.8
2022-08-31,Control,000,A,000.A,2CF7F12021000072,5894.0
2022-09-01,Control,000,A,000.A,2CF7F12021000072,10191.9
2022-09-02,Control,000,A,000.A,2CF7F12021000072,6830.2
2022-09-03,Control,000,A,000.A,2CF7F12021000072,4917.0
2022-09-04,Control,000,A,000.A,2CF7F12021000072,8178.2
2022-09-05,Control,000,A,000.A,2CF7F12021000072,10068.3
2022-09-06,Control,000,A,000.A,2CF7F12021000072,8460.8
2022-09-07,Control,000,A,000.A,2CF7F12021000072,8114.7
2022-09-08,Control,000,A,000.A,2CF7F12021000072,9762.4
2022-09-09,Control,000,A,000.A,2CF7F12021000072,10627.4
2022-09-10,Control,000,A,000.A,2CF7F12021000072,11192.1
2022-09-11,Control,000,A,000.A,2CF7F12021000072,13653.6
2022-09-12,Control,000,A,000.A,2CF7F12021000072,13770.6
2022-09-13,Control,000,A,000.A,2CF7F12021000072,10678.4
2022-09-14,Control,000,A,000.A,2CF7F12021000072,10138.1
2022-09-15,Control,000,A,000.A,2CF7F12021000072,14149.5
2022-09-16,Control,000,A,000.A,2CF7F12021000072,14640.2
2022-09-17,Control,000,A,000.A,2CF7F12021000072,12115.4
2022-09-18,Control,000,A,000.A,2CF7F12021000072,11227.7
2022-09-19,Control,000,A,000.A,2CF7F12021000072,9866.1
2022-09-20,Control,000,A,000.A,2CF7F12021000072,10727.5
2022-09-21,Control,000,A,000.A,2CF7F12021000072,10103.3
2022-09-22,Control,000,A,000.A,2CF7F12021000072,8210.4
2022-09-23,Control,000,A,000.A,2CF7F12021000072,6284.5
2022-09-24,Control,000,A,000.A,2CF7F12021000072,5073.3
2022-09-25,Control,000,A,000.A,2CF7F12021000072,5401.2
2022-09-26,Control,000,A,000.A,2CF7F12021000072,6908.5
2022-09-27,Control,000,A,000.A,2CF7F12021000072,7380.6
2022-09-28,Control,000,A,000.A,2CF7F12021000072,7217.3
2022-09-29,Control,000,A,000.A,2CF7F12021000072,7026.3
2022-09-30,Control,000,A,000.A,2CF7F12021000072,6692.9
2022-10-01,Control,000,A,000.A,2CF7F12021000072,5994.1
2022-10-02,Control,000,A,000.A,2CF7F12021000072,6753.9
2022-10-03,Control,000,A,000.A,2CF7F12021000072,7208.3
2022-10-04,Control,000,A,000.A,2CF7F12021000072,7118.9
2022-10-05,Control,000,A,000.A,2CF7F12021000072,6265.4
2022-10-06,Control,000,A,000.A,2CF7F12021000072,5433.0
2022-10-07,Control,000,A,000.A,2CF7F12021000072,4275.1
2022-10-08,Control,000,A,000.A,2CF7F12021000072,4325.2
2022-10-09,Control,000,A,000.A,2CF7F12021000072,3166.8
2022-10-10,Control,000,A,000.A,2CF7F12021000072,3017.3
2022-10-11,Control,000,A,000.A,2CF7F12021000072,3447.0
2022-10-12,Control,000,A,000.A,2CF7F12021000072,3506.2
2022-10-13,Control,000,A,000.A,2CF7F12021000072,3016.0
2022-10-14,Control,000,A,000.A,2CF7F12021000072,3094.4
2022-10-15,Control,000,A,000.A,2CF7F12021000072,3678.4
2022-10-16,Control,000,A,000.A,2CF7F12021000072,4512.8
2022-10-17,Control,000,A,000.A,2CF7F12021000072,4608.7
2022-10-18,Control,000,A,000.A,2CF7F12021000072,4426.8
2022-10-19,Control,000,A,000.A,2CF7F12021000072,4524.2
2022-10-20,Control,000,A,000.A,2CF7F12021000072,3821.9
2022-10-21,Control,000,A,000.A,2CF7F12021000072,3895.1
2022-10-22,Control,000,A,000.A,2CF7F12021000072,4516.2
2022-10-23,Control,000,A,000.A,2CF7F12021000072,4186.5
2022-10-24,Control,000,A,000.A,2CF7F12021000072,4079.0
2022-10-25,Control,000,A,000.A,2CF7F12021000072,4491.4
2022-10-26,Control,000,A,000.A,2CF7F12021000072,4449.1
2022-10-27,Control,000,A,000.A,2CF7F12021000072,4480.4
2022-10-28,Control,000,A,000.A,2CF7F12021000072,4303.9
2022-10-29,Control,000,A,000.A,2CF7F12021000072,4265.8
2022-10-30,Control,000,A,000.A,2CF7F12021000072,4088.2
2022-10-31,Control,000,A,000.A,2CF7F12021000072,3780.0
2022-11-01,Control,000,A,000.A,2CF7F12021000072,3458.1
2022-11-02,Control,000,A,000.A,2CF7F12021000072,3035.4
2022-11-03,Control,000,A,000.A,2CF7F12021000072,2481.6
2022-11-04,Control,000,A,000.A,2CF7F12021000072,2529.8
2022-11-05,Control,000,A,000.A,2CF7F12021000072,2740.9
2022-11-06,Control,000,A,000.A,2CF7F12021000072,2568.8
2022-11-07,Control,000,A,000.A,2CF7F12021000072,2664.4
2022-11-08,Control,000,A,000.A,2CF7F12021000072,2436.6
2022-11-09,Control,000,A,000.A,2CF7F12021000072,2495.2
2022-11-10,Control,000,A,000.A,2CF7F12021000072,2851.0
2022-11-11,Control,000,A,000.A,2CF7F12021000072,2644.5
2022-11-12,Control,000,A,000.A,2CF7F12021000072,2513.3
2022-11-13,Control,000,A,000.A,2CF7F12021000072,2483.4
2022-11-14,Control,000,A,000.A,2CF7F12021000072,2166.0
2022-11-15,Control,000,A,000.A,2CF7F12021000072,2035.5
2022-11-16,Control,000,A,000.A,2CF7F12021000072,2072.7
2022-11-17,Control,000,A,000.A,2CF7F12021000072,2169.3
2022-11-18,Control,000,A,000.A,2CF7F12021000072,2239.6
2022-11-19,Control,000,A,000.A,2CF7F12021000072,2007.4
2022-11-20,Control,000,A,000.A,2CF7F12021000072,1777.5
2022-11-21,Control,000,A,000.A,2CF7F12021000072,1950.4
2022-11-22,Control,000,A,000.A,2CF7F12021000072,1930.2
2022-11-23,Control,000,A,000.A,2CF7F12021000072,1910.6
2022-11-24,Control,000,A,000.A,2CF7F12021000072,2007.0
2022-11-25,Control,000,A,000.A,2CF7F12021000072,1920.0
2022-11-26,Control,000,A,000.A,2CF7F12021000072,2042.1
2022-11-27,Control,000,A,000.A,2CF7F12021000072,1869.9
2022-11-28,Control,000,A,000.A,2CF7F12021000072,1801.9
2022-11-29,Control,000,A,000.A,2CF7F12021000072,1873.9
2022-11-30,Control,000,A,000.A,2CF7F12021000072,1921.0
2022-12-01,Control,000,A,000.A,2CF7F12021000072,1873.6
2022-12-02,Control,000,A,000.A,2CF7F12021000072,1859.6
2022-12-03,Control,000,A,000.A,2CF7F12021000072,1724.2
2022-12-04,Control,000,A,000.A,2CF7F12021000072,1755.4
2022-12-05,Control,000,A,000.A,2CF7F12021000072,1880.7
2022-12-06,Control,000,A,000.A,2CF7F12021000072,1771.4
2022-12-07,Control,000,A,000.A,2CF7F12021000072,1760.0
2022-12-08,Control,000,A,000.A,2CF7F12021000072,1603.1
2022-12-09,Control,000,A,000.A,2CF7F12021000072,1441.3
2022-12-10,Control,000,A,000.A,2CF7F12021000072,1299.2
2022-12-11,Control,000,A,000.A,2CF7F12021000072,1255.3
2022-12-12,Control,000,A,000.A,2CF7F12021000072,1222.4
2022-12-13,Control,000,A,000.A,2CF7F12021000072,1211.2
2022-12-14,Control,000,A,000.A,2CF7F12021000072,1162.5
2022-12-15,Control,000,A,000.A,2CF7F12021000072,1098.8
2022-12-16,Control,000,A,000.A,2CF7F12021000072,1062.9
2022-12-17,Control,000,A,000.A,2CF7F12021000072,1053.4
2022-12-18,Control,000,A,000.A,2CF7F12021000072,1042.3
2022-12-19,Control,000,A,000.A,2CF7F12021000072,958.4
2022-12-20,Control,000,A,000.A,2CF7F12021000072,964.9
2022-12-21,Control,000,A,000.A,2CF7F12021000072,908.4
2022-12-22,Control,000,A,000.A,2CF7F12021000072,1025.2
2022-12-23,Control,000,A,000.A,2CF7F12021000072,1265.2
2022-12-24,Control,000,A,000.A,2CF7F12021000072,1427.2
2022-12-25,Control,000,A,000.A,2CF7F12021000072,1500.0
2022-12-26,Control,000,A,000.A,2CF7F12021000072,1648.3
2022-12-27,Control,000,A,000.A,2CF7F12021000072,1520.7
2022-12-28,Control,000,A,000.A,2CF7F12021000072,1279.7
2022-12-29,Control,000,A,000.A,2CF7F12021000072,1357.7
2022-12-30,Control,000,A,000.A,2CF7F12021000072,1356.6
2022-12-31,Control,000,A,000.A,2CF7F12021000072,1679.5
2023-01-01,Control,000,A,000.A,2CF7F12021000072,1641.1
2023-01-02,Control,000,A,000.A,2CF7F12021000072,1713.8
2023-01-03,Control,000,A,000.A,2CF7F12021000072,1698.7
2023-01-04,Control,000,A,000.A,2CF7F12021000072,1488.0
2023-01-05,Control,000,A,000.A,2CF7F12021000072,1624.5
2023-01-06,Control,000,A,000.A,2CF7F12021000072,1642.2
2023-01-07,Control,000,A,000.A,2CF7F12021000072,1659.3
2023-01-08,Control,000,A,000.A,2CF7F12021000072,1318.6
2023-01-09,Control,000,A,000.A,2CF7F12021000072,1367.1
2023-01-10,Control,000,A,000.A,2CF7F12021000072,1387.1
2023-01-11,Control,000,A,000.A,2CF7F12021000072,1321.9
2023-01-12,Control,000,A,000.A,2CF7F12021000072,1420.0
2023-01-13,Control,000,A,000.A,2CF7F12021000072,1443.4
2023-01-14,Control,000,A,000.A,2CF7F12021000072,1304.9
2023-01-15,Control,000,A,000.A,2CF7F12021000072,1269.8
2023-01-16,Control,000,A,000.A,2CF7F12021000072,978.4
2023-01-17,Control,000,A,000.A,2CF7F12021000072,1004.1
2023-01-18,Control,000,A,000.A,2CF7F12021000072,982.9
2023-01-19,Control,000,A,000.A,2CF7F12021000072,931.3
2023-01-20,Control,000,A,000.A,2CF7F12021000072,898.3
2023-01-21,Control,000,A,000.A,2CF7F12021000072,901.0
2023-01-22,Control,000,A,000.A,2CF7F12021000072,887.0
2023-01-23,Control,000,A,000.A,2CF7F12021000072,917.9
2023-01-24,Control,000,A,000.A,2CF7F12021000072,990.0
2023-01-25,Control,000,A,000.A,2CF7F12021000072,1004.8
2023-01-26,Control,000,A,000.A,2CF7F12021000072,970.2
2023-01-27,Control,000,A,000.A,2CF7F12021000072,958.9
2023-01-28,Control,000,A,000.A,2CF7F12021000072,958.8
2023-01-29,Control,000,A,000.A,2CF7F12021000072,936.2
2023-01-30,Control,000,A,000.A,2CF7F12021000072,901.3
2023-01-31,Control,000,A,000.A,2CF7F12021000072,847.5
2023-02-01,Control,000,A,000.A,2CF7F12021000072,852.1
2023-02-02,Control,000,A,000.A,2CF7F12021000072,723.5
2023-02-03,Control,000,A,000.A,2CF7F12021000072,728.9
2023-02-04,Control,000,A,000.A,2CF7F12021000072,857.9
2023-02-05,Control,000,A,000.A,2CF7F12021000072,765.0
2023-02-06,Control,000,A,000.A,2CF7F12021000072,766.9
2023-02-07,Control,000,A,000.A,2CF7F12021000072,770.5
2023-02-08,Control,000,A,000.A,2CF7F12021000072,806.0
2023-02-09,Control,000,A,000.A,2CF7F12021000072,833.2
2023-02-10,Control,000,A,000.A,2CF7F12021000072,867.5
2023-02-11,Control,000,A,000.A,2CF7F12021000072,860.2
2023-02-12,Control,000,A,000.A,2CF7F12021000072,821.9
2023-02-13,Control,000,A,000.A,2CF7F12021000072,826.8
2023-02-14,Control,000,A,000.A,2CF7F12021000072,854.2
2023-02-15,Control,000,A,000.A,2CF7F12021000072,896.6
2023-02-16,Control,000,A,000.A,2CF7F12021000072,1035.2
2023-02-17,Control,000,A,000.A,2CF7F12021000072,1191.0
2023-02-18,Control,000,A,000.A,2CF7F12021000072,1307.0
2023-02-19,Control,000,A,000.A,2CF7F12021000072,1088.1
2023-02-20,Control,000,A,000.A,2CF7F12021000072,1162.1
2023-02-21,Control,000,A,000.A,2CF7F12021000072,1242.0
2023-02-22,Control,000,A,000.A,2CF7F12021000072,1429.3
2023-02-23,Control,000,A,000.A,2CF7F12021000072,1294.3
2023-02-24,Control,000,A,000.A,2CF7F12021000072,1334.4
2023-02-25,Control,000,A,000.A,2CF7F12021000072,1162.4
2023-02-26,Control,000,A,000.A,2CF7F12021000072,1002.6
2023-02-27,Control,000,A,000.A,2CF7F12021000072,901.3
2023-02-28,Control,000,A,000.A,2CF7F12021000072,900.6
2023-03-01,Control,000,A,000.A,2CF7F12021000072,919.6
2023-03-02,Control,000,A,000.A,2CF7F12021000072,1057.4
2023-03-03,Control,000,A,000.A,2CF7F12021000072,1082.1
2023-03-04,Control,000,A,000.A,2CF7F12021000072,890.4
2023-03-05,Control,000,A,000.A,2CF7F12021000072,964.5
2023-03-06,Control,000,A,000.A,2CF7F12021000072,959.5
2023-03-07,Control,000,A,000.A,2CF7F12021000072,942.2
2023-03-08,Control,000,A,000.A,2CF7F12021000072,881.3
2023-03-09,Control,000,A,000.A,2CF7F12021000072,992.1
2023-03-10,Control,000,A,000.A,2CF7F12021000072,1184.5
2023-03-11,Control,000,A,000.A,2CF7F12021000072,1022.0
2023-03-12,Control,000,A,000.A,2CF7F12021000072,961.1
2023-03-13,Control,000,A,000.A,2CF7F12021000072,1453.2
2023-03-14,Control,000,A,000.A,2CF7F12021000072,1522.0
2023-03-15,Control,000,A,000.A,2CF7F12021000072,1168.6
2023-03-16,Control,000,A,000.A,2CF7F12021000072,1177.7
2023-03-17,Control,000,A,000.A,2CF7F12021000072,1482.8
2023-03-18,Control,000,A,000.A,2CF7F12021000072,1809.1
2023-03-19,Control,000,A,000.A,2CF7F12021000072,1727.9
2023-03-20,Control,000,A,000.A,2CF7F12021000072,1824.2
2023-03-21,Control,000,A,000.A,2CF7F12021000072,2205.1
2023-03-22,Control,000,A,000.A,2CF7F12021000072,2152.0
2023-03-23,Control,000,A,000.A,2CF7F12021000072,1920.4
2023-03-24,Control,000,A,000.A,2CF7F12021000072,1945.2
2023-03-25,Control,000,A,000.A,2CF7F12021000072,1794.5
2023-03-26,Control,000,A,000.A,2CF7F12021000072,1698.3
2023-03-27,Control,000,A,000.A,2CF7F12021000072,1761.9
2023-03-28,Control,000,A,000.A,2CF7F12021000072,1596.6
2023-03-29,Control,000,A,000.A,2CF7F12021000072,1841.1
2023-03-30,Control,000,A,000.A,2CF7F12021000072,1900.5
2023-03-31,Control,000,A,000.A,2CF7F12021000072,2118.5
2023-04-01,Control,000,A,000.A,2CF7F12021000072,2051.2
2023-04-02,Control,000,A,000.A,2CF7F12021000072,2169.4
2023-04-03,Control,000,A,000.A,2CF7F12021000072,2118.5
2023-04-04,Control,000,A,000.A,2CF7F12021000072,1861.6
2023-04-05,Control,000,A,000.A,2CF7F12021000072,1769.4
2023-04-06,Control,000,A,000.A,2CF7F12021000072,1754.1
2023-04-07,Control,000,A,000.A,2CF7F12021000072,1823.3
2023-04-08,Control,000,A,000.A,2CF7F12021000072,1690.2
2023-04-09,Control,000,A,000.A,2CF7F12021000072,1906.8
2023-04-10,Control,000,A,000.A,2CF7F12021000072,1812.8
2023-04-11,Control,000,A,000.A,2CF7F12021000072,1851.8
2023-04-12,Control,000,A,000.A,2CF7F12021000072,1645.5
2023-04-13,Control,000,A,000.A,2CF7F12021000072,1907.8
2023-04-14,Control,000,A,000.A,2CF7F12021000072,1987.5
2023-04-15,Control,000,A,000.A,2CF7F12021000072,1916.7
2023-04-16,Control,000,A,000.A,2CF7F12021000072,2197.3
2023-04-17,Control,000,A,000.A,2CF7F12021000072,2624.6
2023-04-18,Control,000,A,000.A,2CF7F12021000072,2628.9
2023-04-19,Control,000,A,000.A,2CF7F12021000072,2641.0
2023-04-20,Control,000,A,000.A,2CF7F12021000072,2224.2
2023-04-21,Control,000,A,000.A,2CF7F12021000072,2422.2
2023-04-22,Control,000,A,000.A,2CF7F12021000072,2517.4
2023-04-23,Control,000,A,000.A,2CF7F12021000072,2635.0
2023-04-24,Control,000,A,000.A,2CF7F12021000072,2674.9
2023-04-25,Control,000,A,000.A,2CF7F12021000072,2384.2
2023-04-26,Control,000,A,000.A,2CF7F12021000072,2313.7
2023-04-27,Control,000,A,000.A,2CF7F12021000072,2321.6
2023-04-28,Control,000,A,000.A,2CF7F12021000072,2353.4
2023-04-29,Control,000,A,000.A,2CF7F12021000072,2695.4
2023-04-30,Control,000,A,000.A,2CF7F12021000072,3115.9
2023-05-01,Control,000,A,000.A,2CF7F12021000072,2794.9
2023-05-02,Control,000,A,000.A,2CF7F12021000072,2820.1
2023-05-03,Control,000,A,000.A,2CF7F12021000072,2978.2
2023-05-04,Control,000,A,000.A,2CF7F12021000072,2982.0
2023-05-05,Control,000,A,000.A,2CF7F12021000072,3116.1
2023-05-06,Control,000,A,000.A,2CF7F12021000072,3402.2
2023-05-07,Control,000,A,000.A,2CF7F12021000072,3482.0
2023-05-08,Control,000,A,000.A,2CF7F12021000072,3387.9
2023-05-09,Control,000,A,000.A,2CF7F12021000072,3436.6
2023-05-10,Control,000,A,000.A,2CF7F12021000072,3420.3
2023-05-11,Control,000,A,000.A,2CF7F12021000072,3557.0
2023-05-12,Control,000,A,000.A,2CF7F12021000072,3907.2
2023-05-13,Control,000,A,000.A,2CF7F12021000072,4078.8
2023-05-14,Control,000,A,000.A,2CF7F12021000072,4270.0
2023-05-15,Control,000,A,000.A,2CF7F12021000072,4693.2
2023-05-16,Control,000,A,000.A,2CF7F12021000072,4696.1
2023-05-17,Control,000,A,000.A,2CF7F12021000072,3841.0
2023-05-18,Control,000,A,000.A,2CF7F12021000072,3624.9
2023-05-19,Control,000,A,000.A,2CF7F12021000072,3558.0
2023-05-20,Control,000,A,000.A,2CF7F12021000072,3993.4
2023-05-21,Control,000,A,000.A,2CF7F12021000072,3954.8
2023-05-22,Control,000,A,000.A,2CF7F12021000072,4141.9
2023-05-23,Control,000,A,000.A,2CF7F12021000072,3897.8
2023-05-24,Control,000,A,000.A,2CF7F12021000072,3494.0
2023-05-25,Control,000,A,000.A,2CF7F12021000072,3615.7
2023-05-26,Control,000,A,000.A,2CF7F12021000072,3749.1
2023-05-27,Control,000,A,000.A,2CF7F12021000072,3658.5
2023-05-28,Control,000,A,000.A,2CF7F12021000072,3592.2
2023-05-29,Control,000,A,000.A,2CF7F12021000072,3658.6
2023-05-30,Control,000,A,000.A,2CF7F12021000072,3704.0
2023-05-31,Control,000,A,000.A,2CF7F12021000072,3514.2
2023-06-01,Control,000,A,000.A,2CF7F12021000072,3544.8
2023-06-02,Control,000,A,000.A,2CF7F12021000072,3533.8
2023-06-03,Control,000,A,000.A,2CF7F12021000072,3413.0
2023-06-04,Control,000,A,000.A,2CF7F12021000072,3263.5
2023-06-05,Control,000,A,000.A,2CF7F12021000072,3317.0
2023-06-06,Control,000,A,000.A,2CF7F12021000072,3023.3
2023-06-07,Control,000,A,000.A,2CF7F12021000072,3155.3
2023-06-08,Control,000,A,000.A,2CF7F12021000072,3286.5
2023-06-09,Control,000,A,000.A,2CF7F12021000072,4920.9
2023-06-10,Control,000,A,000.A,2CF7F12021000072,5110.7
2023-06-11,Control,000,A,000.A,2CF7F12021000072,4673.1
2023-06-12,Control,000,A,000.A,2CF7F12021000072,4207.5
2023-06-13,Control,000,A,000.A,2CF7F12021000072,3801.2
2023-06-14,Control,000,A,000.A,2CF7F12021000072,3495.9
2023-06-15,Control,000,A,000.A,2CF7F12021000072,3497.2
2023-06-16,Control,000,A,000.A,2CF7F12021000072,3395.4
2023-06-17,Control,000,A,000.A,2CF7F12021000072,3193.9
2023-06-18,Control,000,A,000.A,2CF7F12021000072,3175.8
2023-06-19,Control,000,A,000.A,2CF7F12021000072,3192.7
2023-06-20,Control,000,A,000.A,2CF7F12021000072,3307.4
2023-06-21,Control,000,A,000.A,2CF7F12021000072,3409.2
2023-06-22,Control,000,A,000.A,2CF7F12021000072,3511.6
2023-06-23,Control,000,A,000.A,2CF7F12021000072,2985.3
2023-06-24,Control,000,A,000.A,2CF7F12021000072,2962.2
2023-06-25,Control,000,A,000.A,2CF7F12021000072,3013.3
2023-06-26,Control,000,A,000.A,2CF7F12021000072,3001.3
2023-06-27,Control,000,A,000.A,2CF7F12021000072,2841.6
2023-06-28,Control,000,A,000.A,2CF7F12021000072,2770.7
2023-06-29,Control,000,A,000.A,2CF7F12021000072,2749.5
2023-06-30,Control,000,A,000.A,2CF7F12021000072,2959.2
2023-07-01,Control,000,A,000.A,2CF7F12021000072,3155.7
2023-07-02,Control,000,A,000.A,2CF7F12021000072,2906.6
2023-07-03,Control,000,A,000.A,2CF7F12021000072,2490.6
2023-07-04,Control,000,A,000.A,2CF7F12021000072,2354.4
2023-07-05,Control,000,A,000.A,2CF7F12021000072,2382.8
2023-07-06,Control,000,A,000.A,2CF7F12021000072,2784.4
2023-07-07,Control,000,A,000.A,2CF7F12021000072,2684.2
2023-07-08,Control,000,A,000.A,2CF7F12021000072,2736.1
2023-07-09,Control,000,A,000.A,2CF7F12021000072,2666.4
2023-07-10,Control,000,A,000.A,2CF7F12021000072,2613.3
2023-07-11,Control,000,A,000.A,2CF7F12021000072,2416.0
2023-07-12,Control,000,A,000.A,2CF7F12021000072,2798.9
2023-07-13,Control,000,A,000.A,2CF7F12021000072,2702.3
2023-07-14,Control,000,A,000.A,2CF7F12021000072,2277.5
2023-07-15,Control,000,A,000.A,2CF7F12021000072,1936.1
2023-07-16,Control,000,A,000.A,2CF7F12021000072,2194.4
2023-07-17,Control,000,A,000.A,2CF7F12021000072,2816.1
2023-07-18,Control,000,A,000.A,2CF7F12021000072,2374.6
2023-07-19,Control,000,A,000.A,2CF7F12021000072,2181.7
2023-07-20,Control,000,A,000.A,2CF7F12021000072,1937.6
2023-07-21,Control,000,A,000.A,2CF7F12021000072,1717.9
2023-07-22,Control,000,A,000.A,2CF7F12021000072,1518.5
2023-07-23,Control,000,A,000.A,2CF7F12021000072,1406.5
2023-07-24,Control,000,A,000.A,2CF7F12021000072,1422.2
2023-07-25,Control,000,A,000.A,2CF7F12021000072,1673.0
2023-07-26,Control,000,A,000.A,2CF7F12021000072,3287.3
2023-07-27,Control,000,A,000.A,2CF7F12021000072,4360.1
2023-07-28,Control,000,A,000.A,2CF7F12021000072,5479.8
2023-07-29,Control,000,A,000.A,2CF7F12021000072,7066.4
2023-07-30,Control,000,A,000.A,2CF7F12021000072,7950.1
2023-07-31,Control,000,A,000.A,2CF7F12021000072,7767.3
2023-08-01,Control,000,A,000.A,2CF7F12021000072,7107.1
2023-08-02,Control,000,A,000.A,2CF7F12021000072,7198.0
2023-08-03,Control,000,A,000.A,2CF7F12021000072,6919.0
2023-08-04,Control,000,A,000.A,2CF7F12021000072,6487.1
2023-08-05,Control,000,A,000.A,2CF7F12021000072,6524.0
2023-08-06,Control,000,A,000.A,2CF7F12021000072,7468.7
2023-08-07,Control,000,A,000.A,2CF7F12021000072,7377.4
2023-08-08,Control,000,A,000.A,2CF7F12021000072,6335.5
2023-08-09,Control,000,A,000.A,2CF7F12021000072,6268.1
2023-08-10,Control,000,A,000.A,2CF7F12021000072,6250.4
2023-08-11,Control,000,A,000.A,2CF7F12021000072,6099.3
2023-08-12,Control,000,A,000.A,2CF7F12021000072,5742.5
2023-08-13,Control,000,A,000.A,2CF7F12021000072,5579.9
2023-08-14,Control,000,A,000.A,2CF7F12021000072,5664.4
2023-08-15,Control,000,A,000.A,2CF7F12021000072,7248.1
2023-08-16,Control,000,A,000.A,2CF7F12021000072,6895.9
2023-08-17,Control,000,A,000.A,2CF7F12021000072,6256.7
2023-08-18,Control,000,A,000.A,2CF7F12021000072,6201.3
2023-08-19,Control,000,A,000.A,2CF7F12021000072,5908.0
2023-08-20,Control,000,A,000.A,2CF7F12021000072,5711.3
2023-08-21,Control,000,A,000.A,2CF7F12021000072,5621.8
2023-08-22,Control,000,A,000.A,2CF7F12021000072,5649.5
2023-09-09,Control,000,A,000.A,2CF7F12021000072,3578.0
2023-09-11,Control,000,A,000.A,2CF7F12021000072,3936.7
2023-09-12,Control,000,A,000.A,2CF7F12021000072,3845.7
2023-09-13,Control,000,A,000.A,2CF7F12021000072,3880.8
2023-09-15,Control,000,A,000.A,2CF7F12021000072,3472.5
2023-09-16,Control,000,A,000.A,2CF7F12021000072,3227.2
2023-09-17,Control,000,A,000.A,2CF7F12021000072,3269.7
2023-09-18,Control,000,A,000.A,2CF7F12021000072,3368.2
2023-09-19,Control,000,A,000.A,2CF7F12021000072,3484.6
2023-09-20,Control,000,A,000.A,2CF7F12021000072,3115.5
2023-09-21,Control,000,A,000.A,2CF7F12021000072,3342.2
2022-10-22,Control,000,B,000.B,2CF7F120315001B9,2223.9
2022-10-23,Control,000,B,000.B,2CF7F120315001B9,3324.8
2022-10-24,Control,000,B,000.B,2CF7F120315001B9,3212.5
2022-10-25,Control,000,B,000.B,2CF7F120315001B9,5155.2
2022-10-26,Control,000,B,000.B,2CF7F120315001B9,4449.1
2022-10-27,Control,000,B,000.B,2CF7F120315001B9,4299.0
2022-10-28,Control,000,B,000.B,2CF7F120315001B9,3553.6
2022-10-29,Control,000,B,000.B,2CF7F120315001B9,3594.3
2022-10-30,Control,000,B,000.B,2CF7F120315001B9,3620.8
2022-10-31,Control,000,B,000.B,2CF7F120315001B9,3427.8
2022-11-01,Control,000,B,000.B,2CF7F120315001B9,3055.4
2022-11-02,Control,000,B,000.B,2CF7F120315001B9,2710.6
2022-11-03,Control,000,B,000.B,2CF7F120315001B9,2264.0
2022-11-04,Control,000,B,000.B,2CF7F120315001B9,2309.2
2022-11-05,Control,000,B,000.B,2CF7F120315001B9,2856.4
2022-11-06,Control,000,B,000.B,2CF7F120315001B9,3041.9
2022-11-07,Control,000,B,000.B,2CF7F120315001B9,2412.7
2022-11-08,Control,000,B,000.B,2CF7F120315001B9,2471.8
2022-11-09,Control,000,B,000.B,2CF7F120315001B9,2125.7
2022-11-10,Control,000,B,000.B,2CF7F120315001B9,3158.6
2022-11-11,Control,000,B,000.B,2CF7F120315001B9,3005.9
2022-11-12,Control,000,B,000.B,2CF7F120315001B9,2750.5
2022-11-13,Control,000,B,000.B,2CF7F120315001B9,2625.7
2022-11-14,Control,000,B,000.B,2CF7F120315001B9,2221.8
2022-11-15,Control,000,B,000.B,2CF7F120315001B9,1869.9
